Date,leaf_mar,leaf_apr,leaf_may,mwc30av,mwc60av,Station,Precip(totalmm),Airtemp(meanc),SolarRadiationMJm-2,RelativeHumidity(%),VaporPressureDeficit(Pa)
2002-06-29,1.0,1.0,1.0,0.15639583333333335,0.22981249999999998,CS01,9.14,22.6,17.73592,89.958333,241.1209330753284
2002-06-30,1.0,1.0,1.0,0.1645625,0.23220833333333335,CS01,0.0,23.1,17.40128,88.041667,297.9905693160159
2002-07-01,1.0,1.0,1.0,0.15997916666666667,0.22064583333333332,CS01,5.33,24.2,15.43527,90.041667,234.23510989485655
2002-07-02,1.0,1.0,1.0,0.15766666666666668,0.21602083333333333,CS01,0.0,23.4,17.86141,88.5,280.17985367231614
2002-07-03,1.0,1.0,1.0,0.15195833333333336,0.20054166666666667,CS01,0.0,23.1,18.11239,87.125,301.4695769010043
2002-07-04,1.0,1.0,1.0,0.14602083333333332,0.19043749999999998,CS01,0.0,23.1,19.61827,84.875,376.1944708394697
2002-07-05,1.0,1.0,1.0,0.13839583333333333,0.18070833333333336,CS01,0.0,24.8,26.98035,77.625,601.6628996779385
2002-07-06,1.0,1.0,1.0,0.13102083333333334,0.17295833333333335,CS01,0.0,25.1,23.96859,80.208333,550.0232881727377
2002-07-07,1.0,1.0,1.0,0.12525,0.16727083333333334,CS01,0.0,22.5,24.55421,78.75,538.4457761904763
2002-07-08,1.0,1.0,1.0,0.12014583333333334,0.16266666666666668,CS01,0.0,22.5,25.47447,78.791667,522.1107905898712
2002-07-09,1.0,1.0,1.0,0.1156875,0.15829166666666666,CS01,0.0,22.5,24.42872,78.875,515.313862599049
2002-07-10,1.0,1.0,1.0,0.1135,0.15537499999999999,CS01,0.51,23.1,15.22612,88.0,297.21590454545463
2002-07-11,1.0,1.0,1.0,0.11270833333333333,0.15466666666666667,CS01,5.33,22.3,13.51109,87.333333,310.0916123972965
2002-07-12,1.0,1.0,1.0,0.12041666666666667,0.19408333333333333,CS01,4.06,19.2,5.73071,90.333333,207.2001924112552
2002-07-13,1.0,1.0,1.0,0.14802083333333332,0.24329166666666668,CS01,26.67,18.1,2.55163,97.0,61.97551546391758
2002-07-14,1.0,1.0,1.0,0.17291666666666666,0.23810416666666667,CS01,1.02,23.1,13.8039,91.666667,208.93938179173543
2002-07-15,1.0,1.0,1.0,0.1655416666666667,0.21572916666666664,CS01,2.29,22.8,18.15422,89.958333,243.2650852619055
2002-07-16,1.0,1.0,1.0,0.15910416666666666,0.20135416666666667,CS01,0.0,23.1,23.46663,85.291667,374.6924522325973
2002-07-17,1.0,1.0,1.0,0.14889583333333334,0.18654166666666666,CS01,0.0,23.7,22.88101,83.291667,441.4794650134219
2002-07-18,1.0,1.0,1.0,0.14077083333333335,0.1764166666666667,CS01,0.0,23.6,22.08624,82.291667,466.8633931183589
2002-07-19,1.0,1.0,1.0,0.13375,0.1693541666666667,CS01,0.0,22.8,23.63395,79.791667,521.4594020139209
2002-07-20,1.0,1.0,1.0,0.12754166666666666,0.16399999999999998,CS01,0.0,23.4,23.92676,80.875,493.4959428129833
2002-07-21,1.0,1.0,1.0,0.1221875,0.15962500000000002,CS01,0.0,23.4,24.09408,81.0,488.4778728395066
2002-07-22,1.0,1.0,1.0,0.11756250000000001,0.15541666666666665,CS01,0.76,22.8,25.18166,81.625,475.9021897396629
2002-07-23,1.0,1.0,1.0,0.11475,0.15289583333333334,CS01,0.0,23.7,19.19997,86.666667,333.26280577126465
2002-07-24,1.0,1.0,1.0,0.11516666666666667,0.16779166666666667,CS01,3.05,22.8,21.24964,87.083333,328.21930302795295
2002-07-25,1.0,1.0,1.0,0.1235,0.1966041666666667,CS01,13.97,24.2,15.39344,90.166667,248.1008034267685
2002-07-26,1.0,1.0,1.0,0.13745833333333335,0.206875,CS01,0.51,24.2,16.81566,89.75,270.3354186629525
2002-07-27,1.0,1.0,1.0,0.13579166666666667,0.1803125,CS01,0.0,24.5,19.57644,86.541667,360.1092217593287
2002-07-28,1.0,1.0,1.0,0.130375,0.16627083333333334,CS01,0.0,25.0,21.66794,84.333333,432.4588445074134
2002-07-29,1.0,1.0,1.0,0.12437499999999999,0.1573125,CS01,0.0,25.0,23.59212,81.458333,504.6558006516179
2002-07-30,1.0,1.0,1.0,0.1181875,0.1514375,CS01,0.0,25.0,26.26924,76.0,677.671042105263
2002-07-31,1.0,1.0,1.0,0.11381250000000001,0.147625,CS01,0.0,24.2,20.70585,80.958333,486.2632281674937
2002-08-01,1.0,1.0,1.0,0.11016666666666666,0.14483333333333334,CS01,0.76,23.4,22.46271,83.5,402.66092155688614
2002-08-02,1.0,1.0,1.0,0.10808333333333334,0.14270833333333333,CS01,0.51,23.1,17.81958,87.541667,300.132561840682
2002-08-03,1.0,1.0,1.0,0.1065625,0.14097916666666666,CS01,0.0,24.2,23.8431,80.625,479.17829457364365
2002-08-04,1.0,1.0,1.0,0.10264583333333333,0.13806249999999998,CS01,0.76,23.1,23.67578,76.25,598.0587327868853
2002-08-05,1.0,1.0,1.0,0.09974999999999999,0.13524999999999998,CS01,0.0,24.0,25.30715,76.541667,600.1221309384988
2002-08-06,1.0,1.0,1.0,0.09733333333333334,0.13252083333333334,CS01,0.0,23.9,21.96075,74.416667,685.6934951613205
2002-08-07,1.0,1.0,1.0,0.0959375,0.12995833333333334,CS01,0.0,21.7,27.35682,66.5,743.5908353383459
2002-08-08,1.0,1.0,1.0,0.09447916666666666,0.12785416666666666,CS01,0.0,20.0,24.88885,67.833333,693.7172663716657
2002-08-09,1.0,1.0,1.0,0.09308333333333334,0.12587500000000001,CS01,0.0,19.5,23.71761,71.75,620.6141114982579
2002-08-10,1.0,1.0,1.0,0.09170833333333334,0.12387500000000001,CS01,0.0,22.3,23.55029,72.083333,667.4019989165029
2002-08-11,1.0,1.0,1.0,0.09075,0.12208333333333334,CS01,0.0,22.2,22.75552,73.083333,642.623905872097
2002-08-12,1.0,1.0,1.0,0.08997916666666667,0.12060416666666665,CS01,0.0,22.8,23.38297,71.0,676.4283901408447
2002-08-13,1.0,1.0,1.0,0.0891875,0.11887500000000001,CS01,0.0,21.7,22.92284,70.583333,668.473776847377
2002-08-14,1.0,1.0,1.0,0.0884375,0.11760416666666668,CS01,0.0,23.1,21.62611,76.25,600.342906557377
2002-08-15,1.0,1.0,1.0,0.09183333333333334,0.15327083333333333,CS01,14.99,23.1,14.80782,89.041667,274.2198512311216
2002-08-16,1.0,1.0,1.0,0.11258333333333334,0.22618749999999999,CS01,13.97,23.1,16.60651,90.916667,225.6679560607957
2002-08-17,1.0,1.0,1.0,0.13341666666666668,0.22262500000000002,CS01,3.05,23.7,10.83397,93.416667,160.4812185095824
2002-08-18,1.0,1.0,1.0,0.13729166666666667,0.19908333333333333,CS01,4.06,22.8,14.80782,91.791667,194.0788203289621
2002-08-19,1.0,1.0,1.0,0.13645833333333335,0.19797916666666665,CS01,2.29,22.8,18.11239,89.5,247.7129849162008
2002-08-20,1.0,1.0,1.0,0.136,0.19027083333333333,CS01,0.0,23.4,22.67186,83.791667,423.95549864479847
2002-08-21,1.0,1.0,1.0,0.127,0.16454166666666667,CS01,0.0,24.5,23.50846,80.708333,523.2254592656016
2002-08-22,1.0,1.0,1.0,0.12095833333333333,0.15383333333333332,CS01,0.0,23.7,15.8954,86.5,351.5787520231214
2002-08-23,1.0,1.0,1.0,0.11635416666666668,0.14914583333333334,CS01,0.0,23.9,16.52285,86.458333,357.6827463280942
2002-08-24,1.0,1.0,1.0,0.11216666666666666,0.14502083333333335,CS01,0.0,24.5,15.81174,84.25,422.5003771513357
2002-08-25,1.0,1.0,1.0,0.13214583333333332,0.2135625,CS01,39.12,22.8,14.38952,90.875,213.2011691884454
2002-08-26,1.0,1.0,1.0,0.156875,0.2566041666666667,CS01,25.15,21.7,12.46534,91.75,185.70742806539505
2002-08-27,1.0,1.0,1.0,0.17633333333333334,0.27397916666666666,CS01,0.0,21.1,18.11239,87.291667,276.9628048042787
2002-08-28,1.0,1.0,1.0,0.16508333333333333,0.23891666666666667,CS01,0.0,22.0,20.83134,81.708333,430.4651421859877
2002-08-29,1.0,1.0,1.0,0.15683333333333332,0.2197708333333333,CS01,0.0,22.5,15.51893,83.333333,392.0916694102001
2002-08-30,1.0,1.0,1.0,0.15100000000000002,0.20760416666666665,CS01,0.0,20.3,12.71632,85.583333,328.0388355420211
2002-08-31,1.0,1.0,1.0,0.14558333333333334,0.19845833333333335,CS01,0.0,21.7,13.59475,84.166667,375.27350546475833
2002-09-01,1.0,1.0,1.0,0.1398125,0.19,CS01,0.0,22.8,21.70977,81.708333,447.7773907617977
2002-09-02,1.0,1.0,1.0,0.133875,0.1825,CS01,0.0,22.3,21.08232,83.666667,400.67097946976986
2002-09-03,1.0,1.0,1.0,0.12916666666666665,0.17714583333333334,CS01,0.0,22.6,17.44311,86.583333,327.16522719344994
2002-09-04,1.0,1.0,1.0,0.12435416666666665,0.17197916666666666,CS01,0.0,23.7,21.54245,83.916667,402.0194308853913
2002-09-05,1.0,1.0,1.0,0.11970833333333333,0.16660416666666666,CS01,0.0,23.1,20.12023,85.083333,364.45756167792706
2002-09-06,1.0,1.0,1.0,0.11549999999999999,0.16175,CS01,0.0,22.0,22.79735,76.833333,532.180053350022
2002-09-07,1.0,1.0,1.0,0.11191666666666666,0.15752083333333333,CS01,0.0,20.3,22.79735,80.208333,418.99731139548703
2002-09-08,1.0,1.0,1.0,0.10854166666666668,0.1536875,CS01,0.0,20.3,22.00258,80.083333,405.27618817839544
2002-09-09,1.0,1.0,1.0,0.1053125,0.14985416666666668,CS01,0.0,20.9,23.0065,77.333333,466.9993002598752
2002-09-10,1.0,1.0,1.0,0.10214583333333332,0.1461458333333333,CS01,0.0,21.7,23.21565,73.958333,529.1373331014639
2002-09-11,1.0,1.0,1.0,0.09979166666666667,0.14285416666666667,CS01,0.0,20.0,21.08232,77.958333,457.8564359261634
2002-09-12,1.0,1.0,1.0,0.09814583333333332,0.13989583333333333,CS01,0.0,18.9,21.91892,74.208333,499.1505911187751
2002-09-13,1.0,1.0,1.0,0.09754166666666667,0.14966666666666667,CS01,5.59,20.0,8.74247,85.375,309.6945461200587
2002-09-14,1.0,1.0,1.0,0.12389583333333334,0.244375,CS01,46.23,20.0,3.05359,96.833333,67.81218465210763
2002-09-15,1.0,1.0,1.0,0.18360416666666668,0.31304166666666666,CS01,23.88,19.2,5.60522,95.833333,89.64674661398888
2002-09-16,1.0,1.0,1.0,0.1764791666666667,0.2635416666666667,CS01,0.51,21.7,17.48494,88.75,261.46479295774657
2002-09-17,1.0,1.0,1.0,0.16635416666666666,0.23945833333333333,CS01,0.51,20.3,8.7843,92.083333,176.8246687188224
2002-09-18,1.0,1.0,1.0,0.164,0.23141666666666666,CS01,3.3,20.6,5.10326,95.958333,91.11738955084938
2002-09-19,1.0,1.0,1.0,0.16270833333333334,0.22379166666666667,CS01,0.0,22.5,10.62482,89.916667,239.74315615340805
2002-09-20,1.0,1.0,1.0,0.16610416666666666,0.2280625,CS01,11.43,19.7,2.38431,94.75,123.1002656992086
2002-09-21,1.0,1.0,1.0,0.199375,0.30112500000000003,CS01,34.54,20.0,3.26274,96.458333,81.40326690607367
2002-09-22,0.83,0.83,0.83,0.20410416666666664,0.28825,CS01,7.11,20.9,5.22875,95.625,101.03676470588246
2002-09-23,0.83,0.83,0.83,0.19054166666666666,0.26477083333333334,CS01,0.0,21.2,15.39344,87.125,287.91725954088963
2002-09-24,0.83,0.83,0.83,0.1785,0.24485416666666665,CS01,0.0,20.3,10.70848,88.166667,255.0318173716501
2002-09-25,0.83,0.83,0.83,0.20172916666666668,0.27952083333333333,CS01,53.59,16.4,1.88235,97.166667,51.0546679179086
2002-09-26,0.83,0.83,0.83,0.23927083333333332,0.3374166666666667,CS01,68.07,19.2,1.88235,96.666667,69.80602726144447
2002-09-27,0.83,0.83,0.83,0.23947916666666666,0.33097916666666666,CS01,37.59,19.7,6.44182,89.416667,258.7245210824182
2002-09-28,0.83,0.83,0.83,0.20525,0.2789583333333333,CS01,0.0,20.9,20.12023,85.0,330.595588235294
2002-09-29,0.83,0.83,0.83,0.191125,0.2562291666666667,CS01,1.27,20.1,17.19213,86.875,265.8237410071944
2002-09-30,0.83,0.83,0.83,0.18289583333333337,0.24377083333333333,CS01,0.0,19.5,7.65489,89.75,201.89739637883017
2002-10-01,0.83,0.83,0.83,0.17529166666666668,0.23433333333333334,CS01,0.0,21.4,17.48494,85.708333,315.3546254509013
2002-10-02,0.67,0.67,0.67,0.16872916666666668,0.22552083333333334,CS01,0.0,21.4,17.40128,88.333333,249.7712344939483
2002-10-03,0.67,0.67,0.67,0.16316666666666665,0.21893749999999998,CS01,0.0,21.2,15.35161,89.125,234.135339551192
2002-10-04,0.67,0.67,0.67,0.15879166666666666,0.21360416666666665,CS01,1.52,20.0,9.36992,89.75,224.09146155988856
2002-10-05,0.67,0.67,0.67,0.161625,0.21333333333333332,CS01,5.84,22.8,15.30978,90.166667,217.4375339695775
2002-10-06,0.67,0.67,0.67,0.15858333333333335,0.2086875,CS01,0.0,19.5,16.02089,89.333333,210.84080737549476
2002-10-07,0.67,0.67,0.67,0.15429166666666666,0.20481249999999998,CS01,0.76,20.9,8.99345,91.625,173.2509125511598
2002-10-08,0.67,0.67,0.67,0.15189583333333334,0.20220833333333332,CS01,0.0,17.8,8.40783,83.75,303.53544776119395
2002-10-09,0.67,0.67,0.67,0.14881250000000001,0.19995833333333335,CS01,0.0,17.3,8.03136,86.958333,243.24865453824745
2002-10-10,0.5,0.5,0.5,0.15297916666666667,0.2138125,CS01,23.37,17.8,2.0915,96.0,76.39409583333325
2002-10-11,0.5,0.5,0.5,0.21295833333333336,0.27079166666666665,CS01,8.38,20.6,8.28234,93.916667,126.26019671513689
2002-10-12,0.5,0.5,0.5,0.20174999999999998,0.25070833333333337,CS01,0.0,20.3,13.92939,91.375,167.72537934336532
2002-10-13,0.5,0.5,0.5,0.18660416666666668,0.23541666666666666,CS01,0.0,18.9,16.14638,84.583333,287.2740221217697
2002-10-14,0.5,0.5,0.5,0.1790625,0.22539583333333332,CS01,0.51,14.5,10.33201,85.75,215.77878454810497
2002-10-15,0.5,0.5,0.5,0.21549999999999997,0.2738125,CS01,62.48,12.5,2.00784,97.25,38.392779691516665
2002-10-16,0.5,0.5,0.5,0.23047916666666668,0.29914583333333333,CS01,0.25,14.7,13.92939,86.166667,182.66287903112345
2002-10-17,0.33,0.33,0.33,0.2092291666666667,0.2710416666666667,CS01,0.0,9.5,12.79998,85.416667,132.2672723142414
2002-10-18,0.33,0.33,0.33,0.19925,0.2568958333333333,CS01,0.0,8.6,16.10455,85.958333,129.4515097359568
2002-10-19,0.33,0.33,0.33,0.1901875,0.24643749999999998,CS01,0.0,11.1,13.42743,86.166667,162.80253683989991
2002-10-20,0.33,0.33,0.33,0.1844375,0.23958333333333331,CS01,1.52,13.6,3.72287,96.0,59.78992916666659
2002-10-21,0.33,0.33,0.33,0.18156250000000002,0.23554166666666665,CS01,0.0,16.1,7.73855,92.0,125.57608695652166
2002-10-22,0.33,0.33,0.33,0.17754166666666665,0.23052083333333334,CS01,0.0,16.2,13.3856,87.791667,184.67203981899553
2002-10-23,0.33,0.33,0.33,0.17291666666666666,0.22514583333333332,CS01,0.0,15.0,12.50717,83.916667,249.71491250195984
2002-10-24,0.33,0.33,0.33,0.169625,0.22112500000000002,CS01,0.0,13.4,3.05359,88.375,168.8283195190948
2002-10-25,0.33,0.33,0.33,0.1721666666666667,0.22122916666666664,CS01,5.08,12.0,2.5098,95.125,70.59888134034153
2002-10-26,0.17,0.17,0.17,0.17420833333333335,0.22125,CS01,0.0,15.3,6.6928,93.291667,112.72336380402557
2002-10-27,0.17,0.17,0.17,0.17089583333333336,0.21845833333333334,CS01,0.0,16.7,7.57123,90.166667,175.5322675228321
2002-10-28,0.17,0.17,0.17,0.19329166666666667,0.2384791666666667,CS01,15.49,16.4,3.01176,97.375,47.07365121951206
2002-10-29,0.17,0.17,0.17,0.21572916666666664,0.25675,CS01,8.13,15.6,5.14509,94.875,86.98320158102781
2002-10-30,0.17,0.17,0.17,0.20925000000000002,0.2517083333333333,CS01,1.02,16.7,12.42351,84.708333,225.52388868594429
2002-10-31,0.17,0.17,0.17,0.19858333333333333,0.24416666666666664,CS01,0.0,9.5,14.30586,78.958333,212.0711353102388
2002-11-01,0.17,0.17,0.17,0.19258333333333333,0.23772916666666666,CS01,0.0,5.8,12.549,84.333333,125.0082382921934
2002-11-02,0.0,0.0,0.0,0.187625,0.23293749999999996,CS01,0.0,5.9,15.01697,70.791667,220.3432634696412
2002-11-03,0.0,0.0,0.0,0.1821875,0.22804166666666667,CS01,2.03,7.8,5.77254,76.083333,237.175798430124
2002-11-04,0.0,0.0,0.0,0.179375,0.225125,CS01,1.02,11.2,6.44182,90.083333,120.91270108894622
2002-11-05,0.0,0.0,0.0,0.21060416666666665,0.2543958333333333,CS01,27.94,10.6,1.63137,91.708333,102.57029150214852
2002-11-06,0.0,0.0,0.0,0.22752083333333334,0.2799583333333333,CS01,1.78,10.0,9.49541,75.375,270.83416252072965
2002-11-07,0.0,0.0,0.0,0.21202083333333333,0.2637291666666667,CS01,0.0,7.2,14.18037,80.875,147.2063369397218
2002-11-08,0.0,0.0,0.0,0.2021875,0.25327083333333333,CS01,0.0,7.8,14.18037,78.5,178.61889687898076
2002-11-09,0.0,0.0,0.0,0.19458333333333333,0.24558333333333332,CS01,5.08,8.9,10.37384,83.625,202.07255201793723
2002-11-10,0.0,0.0,0.0,0.21139583333333334,0.2504166666666667,CS01,13.21,17.5,9.11894,84.958333,303.9611758049808
2002-11-11,0.0,0.0,0.0,0.24452083333333335,0.3208958333333333,CS01,39.88,16.4,7.06927,89.75,178.68976323119784
2002-11-12,0.0,0.0,0.0,0.24077083333333332,0.30404166666666665,CS01,14.73,12.5,3.72287,88.791667,145.1139827979455
2002-11-13,0.0,0.0,0.0,0.2255625,0.28774999999999995,CS01,0.0,8.4,13.42743,71.125,244.2956942003514
2002-11-14,0.0,0.0,0.0,0.21579166666666666,0.2734375,CS01,0.0,5.6,12.33985,79.666667,144.05613456705942
2002-11-15,0.0,0.0,0.0,0.21283333333333332,0.2669375,CS01,20.83,6.4,7.40391,88.708333,106.8067590404512
2002-11-16,0.0,0.0,0.0,0.25275,0.306875,CS01,18.54,4.7,1.17124,98.083333,22.245224844928657
2002-11-17,0.0,0.0,0.0,0.23570833333333335,0.29362499999999997,CS01,0.0,5.3,7.02744,76.416667,187.59936948538984
2002-11-18,0.0,0.0,0.0,0.22533333333333333,0.2804375,CS01,0.0,5.1,12.67449,72.875,193.2869509262435
2002-11-19,0.0,0.0,0.0,0.21720833333333334,0.27097916666666666,CS01,1.52,5.6,3.80653,95.791667,35.48252584811067
2002-11-20,0.0,0.0,0.0,0.213625,0.26447916666666665,CS01,5.08,6.7,6.2745,93.041667,65.66946196147664
2002-11-21,0.0,0.0,0.0,0.24002083333333335,0.2871458333333333,CS01,14.48,8.7,4.85228,93.041667,75.6068192599546
2002-11-22,0.0,0.0,0.0,0.23054166666666667,0.2828125,CS01,0.0,3.1,5.98169,64.333333,272.74374131969995
2002-11-23,0.0,0.0,0.0,0.22214583333333332,0.2735625,CS01,0.0,3.6,12.38168,74.291667,163.0164944123395
2002-11-24,0.0,0.0,0.0,0.21241666666666667,0.2655,CS01,0.0,8.1,11.79606,84.125,124.8770430906389
2002-11-25,0.0,0.0,0.0,0.20585416666666667,0.2584166666666667,CS01,0.0,8.1,11.00129,85.916667,112.1953972680748
2002-11-26,0.0,0.0,0.0,0.20145833333333335,0.2528958333333333,CS01,2.03,7.3,8.03136,84.708333,141.60399670347533
2002-11-27,0.0,0.0,0.0,0.20095833333333332,0.24870833333333336,CS01,0.0,3.3,8.15685,83.125,111.4257518796993
2002-11-28,0.0,0.0,0.0,0.201,0.24614583333333334,CS01,0.0,-1.4,10.08103,78.958333,99.8007935590535
2002-11-29,0.0,0.0,0.0,0.1976041666666667,0.24383333333333335,CS01,0.0,2.5,11.75423,76.625,128.55614566068513
2002-11-30,0.0,0.0,0.0,0.19199999999999998,0.24066666666666664,CS01,0.0,6.1,11.50325,42.458333,562.7111987766008
2002-12-01,0.0,0.0,0.0,0.19208333333333336,0.23806249999999998,CS01,0.0,0.3,11.79606,46.583333,275.8746271839567
2002-12-02,0.0,0.0,0.0,0.18954166666666666,0.23629166666666665,CS01,1.27,2.8,9.2026,66.791667,202.8339264651665
2002-12-03,0.0,0.0,0.0,0.18402083333333336,0.23372916666666665,CS01,0.0,7.2,10.58299,74.833333,209.64282108248477
2002-12-04,0.0,0.0,0.0,0.20527083333333335,0.24764583333333334,CS01,36.83,3.6,0.54379,86.25,102.66002362318832
2002-12-05,0.0,0.0,0.0,0.2518125,0.30914583333333334,CS01,12.7,3.9,2.71895,93.291667,53.780516952399545
2002-12-06,0.0,0.0,0.0,0.23210416666666667,0.28904166666666664,CS01,0.0,2.3,11.33593,82.916667,103.42713324451402
2002-12-07,0.0,0.0,0.0,0.22477083333333334,0.2783333333333333,CS01,0.0,2.0,10.75031,84.958333,76.69848514431318
2002-12-08,0.0,0.0,0.0,0.21860416666666665,0.27075000000000005,CS01,0.0,0.9,5.8562,81.708333,106.53193761308292
2002-12-09,0.0,0.0,0.0,0.21277083333333335,0.2645625,CS01,0.0,3.4,7.36208,77.5,149.6733880645161
2002-12-10,0.0,0.0,0.0,0.21418750000000003,0.26185416666666667,CS01,19.56,5.9,1.54771,83.875,151.71758633383004
2002-12-11,0.0,0.0,0.0,0.2435,0.290375,CS01,2.03,8.4,4.35032,88.083333,112.89266317824412
2002-12-12,0.0,0.0,0.0,0.22864583333333333,0.2804375,CS01,0.0,7.0,7.73855,88.916667,91.1336660833789
2002-12-13,0.0,0.0,0.0,0.24922916666666667,0.29441666666666666,CS01,26.16,5.0,1.33856,89.583333,95.42151503645222
2002-12-14,0.0,0.0,0.0,0.24747916666666667,0.30556249999999996,CS01,0.0,2.8,5.81437,77.916667,151.7018687189225
2002-12-15,0.0,0.0,0.0,0.23466666666666666,0.28935416666666663,CS01,0.0,3.1,10.4575,85.916667,80.19713649099067
2002-12-16,0.0,0.0,0.0,0.2235416666666667,0.27929166666666666,CS01,0.0,8.1,10.41567,79.25,176.44045741324936
2002-12-17,0.0,0.0,0.0,0.21741666666666667,0.27112500000000006,CS01,0.0,6.4,7.1111,82.125,149.40271508371393
2002-12-18,0.0,0.0,0.0,0.21302083333333333,0.2652083333333334,CS01,0.0,5.6,4.30849,78.625,202.12798092209863
2002-12-19,0.0,0.0,0.0,0.21750000000000003,0.27295833333333336,CS01,37.85,8.9,2.46797,89.125,129.3153967741935
2002-12-20,0.0,0.0,0.0,0.2558125,0.32466666666666666,CS01,8.13,7.0,10.58299,66.0,338.7335875757575
2002-12-21,0.0,0.0,0.0,0.23583333333333334,0.29537499999999994,CS01,0.0,4.7,10.75031,53.583333,302.177554298668
2002-12-22,0.0,0.0,0.0,0.22462500000000002,0.28218750000000004,CS01,2.03,6.2,10.29018,73.541667,233.19310390885076
2002-12-23,0.0,0.0,0.0,0.21866666666666665,0.2731041666666667,CS01,0.25,5.6,8.90979,74.916667,181.4984198394583
2002-12-24,0.0,0.0,0.0,0.2576041666666667,0.31977083333333334,CS01,55.63,6.4,0.92026,94.083333,54.203797373323326
2002-12-25,0.0,0.0,0.0,0.25247916666666664,0.30843750000000003,CS01,4.06,0.8,10.79214,70.583333,193.1185095938301
2002-12-26,0.0,0.0,0.0,0.2424791666666667,0.29454166666666665,CS01,0.0,-1.1,7.82221,81.25,92.00961461538456
2002-12-27,0.0,0.0,0.0,0.23429166666666668,0.283875,CS01,0.0,0.0,9.83005,87.0,62.92672413793108
2002-12-28,0.0,0.0,0.0,0.2271875,0.2760208333333334,CS01,0.0,2.0,10.54116,70.458333,173.16203707232197
2002-12-29,0.0,0.0,0.0,0.21914583333333332,0.2694375,CS01,0.0,8.1,10.49933,76.958333,157.42436327868336
2002-12-30,0.0,0.0,0.0,0.21475,0.26345833333333335,CS01,0.0,6.4,9.03528,74.041667,184.4254106506829
2002-12-31,0.0,0.0,0.0,0.21697916666666667,0.2660625,CS01,22.61,7.3,2.84444,88.458333,128.3718247282028
2003-01-01,0.0,0.0,0.0,0.2565208333333333,0.31033333333333335,CS01,8.89,10.8,4.51764,92.083333,98.19533163931968
2003-01-02,0.0,0.0,0.0,0.24202083333333335,0.29312499999999997,CS01,11.18,8.6,7.69672,89.375,112.39219153846156
2003-01-03,0.0,0.0,0.0,0.25916666666666666,0.30554166666666666,CS01,2.03,2.8,3.09542,80.75,138.11726006191947
2003-01-04,0.0,0.0,0.0,0.24354166666666668,0.29212499999999997,CS01,0.0,1.7,10.8758,73.708333,144.95343663687254
2003-01-05,0.0,0.0,0.0,0.23312500000000003,0.2820416666666667,CS01,0.0,5.6,10.95946,79.75,135.46551724137927
2003-01-06,0.0,0.0,0.0,0.2277708333333333,0.274,CS01,0.0,2.3,6.10718,72.333333,174.97254388216987
2003-01-07,0.0,0.0,0.0,0.2243125,0.26845833333333335,CS01,0.0,2.0,10.91763,51.541667,259.3715608068129
2003-01-08,0.0,0.0,0.0,0.21635416666666668,0.2635208333333333,CS01,0.0,7.8,8.95162,52.958333,404.2770510426564
2003-01-09,0.0,0.0,0.0,0.20806249999999998,0.2580208333333333,CS01,1.27,13.1,10.79214,46.833333,757.9088179753296
2003-01-10,0.0,0.0,0.0,0.20745833333333336,0.2533958333333334,CS01,0.51,6.2,11.96338,50.833333,443.1448178774524
2003-01-11,0.0,0.0,0.0,0.2079791666666667,0.25075,CS01,0.0,0.6,11.75423,35.541667,321.1581565346637
